o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
0.64 0.33 0.030000000000000027 220.0094686548 87.6840645832 115.2691682733 60.8809840820 33.0123878689 17.5398855461 368.2910247970 166.1049342113
0.64 0.34 0.020000000000000014 226.0416325511 18.3312700144 102.1080834086 42.8740842810 14.3675176440 12.9287145300 342.5172336037 74.1340688254
0.64 0.35000000000000003 0.010000000000000007 219.8997929476 38.0434027601 127.7721988947 22.4875321451 7.3482723828 10.7145925078 355.0202642251 71.2455274130
0.64 0.36 0.0 186.9970807859 28.9427520928 144.6622578044 30.0551462709 0.0000000000 0.0000000000 331.6593385903 58.9978983637
0.65 0.0 0.35 176.3585371869 29.8881897816 0.0000000000 0.0000000000 187.5454593219 34.0171542645 363.9039965088 63.9053440461
0.65 0.01 0.34 160.2362082276 30.8374076397 19.1932487610 5.5923857121 174.4940501644 39.7468152436 353.9235071530 76.1766085954
0.65 0.02 0.33 217.9256302179 16.6851322687 6.5805424323 6.3951377275 144.1138792684 20.3110408084 368.6200519186 43.3913108046
0.65 0.03 0.31999999999999995 188.3131892723 26.4279769232 16.1223289593 13.4611014391 170.9844275338 25.5560872150 375.4199457654 65.4451655773
0.65 0.04 0.30999999999999994 201.3645984298 26.9400688321 23.0318985132 16.0441727762 134.3527413271 41.6016597850 358.7492382701 84.5859013933
0.04 0.51 0.45 11.4062735494 10.9982370457 169.0102648041 22.5772178443 195.1130831191 34.0129106957 375.5296214726 67.5883655857
0.65 0.05 0.29999999999999993 191.8228119029 19.1904283213 19.6319515898 10.6425002341 155.6298285250 22.1577503104 367.0845920177 51.9906788658
0.65 0.06 0.29000000000000004 192.7002175606 11.9460963311 29.3930895311 22.0183372059 161.8813438357 7.8905554714 383.9746509274 41.8549890084
0.65 0.07 0.28 242.3833129248 19.6316452307 30.4898466032 18.8642216394 97.7210551204 13.2956635035 370.5942146484 51.7915303736
0.65 0.08 0.27 161.1136138853 22.1360248906 35.9736319635 21.4650798230 139.6171752730 38.0535193413 336.7044211218 81.6546240549
0.65 0.09 0.26 192.1518390245 32.9582343408 26.3221697294 20.2707293223 141.1526351738 52.1327758626 359.6266439277 105.3617395257
0.65 0.1 0.25 157.8233426691 43.7351737117 61.1990446208 30.9790678970 142.0300408315 47.6603732700 361.0524281214 122.3746148787
0.65 0.11 0.24 212.4418448576 22.6325594625 28.5156838735 15.9237645245 128.2109017236 32.9567744292 369.1684304547 71.5130984162
0.65 0.12 0.23 211.4547634927 16.0681461520 52.8636908732 23.6919837010 96.9533251699 50.8280347749 361.2717795358 90.5881646279
0.65 0.13 0.22 199.1710842857 32.8470961324 49.9024467786 23.0371205739 108.4692744265 37.5558833025 357.5428054908 93.4401000088
0.65 0.14 0.21 237.2285546861 27.2878801950 51.3282309723 14.5103903527 73.9214266567 22.0489091457 362.4782123151 63.8471796934
0.0 0.45 0.55 0.0000000000 0.0000000000 127.1141446515 34.5810826729 225.6029297223 50.3104358189 352.7170743738 84.8915184918
0.04 0.52 0.44 9.6514622341 9.5260154895 177.3456185518 21.4089677392 180.9649168895 58.7845420887 367.9619976754 89.7195253174
0.65 0.15 0.2 221.2159014341 35.1756513216 49.5734196570 15.4576616459 103.2048404806 16.5809938100 373.9941615717 67.2143067775
0.65 0.16 0.18999999999999995 235.6930947852 29.9268008728 43.9799585895 16.0051394544 93.6630539537 14.0863919209 373.3361073284 60.0183322481
0.65 0.17 0.17999999999999994 197.6356243848 41.1633253569 58.2378005263 32.8836962107 101.1210020437 22.0183372059 356.9944269548 96.0653587735
0.65 0.18 0.16999999999999993 223.8481184070 11.5945431197 74.5794808999 22.7428387036 72.3859667558 12.9212692575 370.8135660627 47.2586510808
0.65 0.19 0.15999999999999992 214.4160075873 11.0331799043 70.9601825621 38.1986491142 84.9986730845 7.1751721941 370.3748632339 56.4070012126
0.65 0.2 0.1499999999999999 195.9904887767 32.0177935881 72.2762910486 26.2983959234 101.8887319942 30.4448384531 370.1555118195 88.7610279646
0.65 0.21 0.14 223.5190912854 31.6702729143 51.1088795579 7.6427522665 76.3342922152 19.5874794937 350.9622630585 58.9005046745
0.65 0.22 0.13 192.7002175606 31.4797939275 71.7279125126 20.6400240010 91.7985669312 41.4835223685 356.2266970044 93.6033402970
0.65 0.23 0.12 184.4745395201 33.9293459843 85.6567273277 38.2666070980 94.5404596114 21.6325428062 364.6717264592 93.8284958885
0.65 0.24 0.11 222.8610370422 58.7050940739 68.3279655892 26.2727693047 72.4956424630 17.5124322728 363.6846450944 102.4902956514
0.04 0.53 0.43 27.7479539231 11.9863054529 183.0487553265 18.3050036734 157.3846398403 45.1192582997 368.1813490899 75.4105674260
0.65 0.25 0.09999999999999998 219.4610901188 13.2412694523 87.7405657646 11.8530977205 64.0506130082 30.3022685734 371.2522688916 55.3966357462
0.65 0.26 0.08999999999999997 203.3387611595 19.2654987409 79.6245634314 27.6539417355 77.1020221657 25.1020836423 360.0653467566 72.0215241187
0.65 0.27 0.07999999999999996 247.9767739923 22.3415634217 82.1471046971 16.0950735176 41.2380659094 17.2075557430 371.3619445988 55.6441926823
0.65 0.28 0.06999999999999995 202.5710312091 49.9649589345 113.1853298364 31.1648882251 41.7864444454 16.1398526271 357.5428054909 97.2696997867
0.65 0.29 0.06000000000000005 194.3453531686 23.2822695304 105.1790032103 26.3805985909 40.5800116661 31.8172988296 340.1043680450 81.4801669509
0.65 0.3 0.05000000000000005 189.8486491732 14.0521932982 140.1655538090 33.1474753495 47.2702298057 27.3125543796 377.2844327879 74.5122230273
0.65 0.31 0.040000000000000036 206.9580594973 27.4723964111 118.3400880750 32.3972459956 26.8705482654 19.4716855684 352.1686958377 79.3413279751
0.65 0.32 0.030000000000000027 229.9899580105 49.8540937279 106.6047874040 38.5871496850 30.3801708960 18.8514643365 366.9749163105 107.2927077494
0.65 0.33 0.020000000000000014 237.1188789789 26.5913270070 105.8370574536 15.5259899991 15.6836261304 4.5801919992 358.6395625629 46.6975090053
0.65 0.34 0.010000000000000007 244.0284485329 36.2759758817 113.8433840796 29.6700661746 16.2320046665 13.1354689377 374.1038372790 79.0815109940
0.04 0.54 0.4199999999999999 8.1160023332 5.8612405432 145.9783662909 26.7158856849 181.6229711328 22.1686050361 335.7173397569 54.7457312642
0.65 0.35000000000000003 0.0 180.9649168895 44.5720778700 130.0753887461 57.2099439375 0.0000000000 0.0000000000 311.0403056356 101.7820218075
0.66 0.0 0.34 153.4363143809 51.3132303931 0.0000000000 0.0000000000 186.9970807859 31.3833543507 340.4333951668 82.6965847438
0.66 0.01 0.33 232.6221749835 35.3244324126 6.7998938468 9.5763913854 137.5333368361 24.9559835841 376.9554056664 69.8568073821
0.66 0.02 0.31999999999999995 185.5712965922 79.6176139786 12.9417334503 13.9697750313 155.8491799394 50.7237992427 354.3622099819 144.3111882526
0.66 0.03 0.30999999999999994 211.8934663216 20.9546625470 12.2836792070 10.8484743254 136.5462554712 10.0519446034 360.7234009998 41.8550814758
0.66 0.04 0.29999999999999993 201.3645984298 26.9400688321 23.0318985132 16.0441727762 134.3527413271 41.6016597850 358.7492382701 84.5859013933
0.66 0.05 0.2899999999999999 228.1254709880 70.0380513314 12.9417334503 9.3475621472 122.2884135344 16.3265837898 363.3556179727 95.7121972684
0.66 0.06 0.28 241.7252586815 43.4260405231 15.1352475944 11.7429857043 122.6174406561 45.6366930385 379.4779469320 100.8057192659
0.66 0.07 0.27 241.3962315599 16.9823899310 31.2575765536 17.5891934584 97.9404065348 13.8487025174 370.5942146483 48.4202859068
0.66 0.08 0.26 220.7771986052 36.0003721976 31.3672522609 16.6389289754 108.7983015481 22.2033044978 360.9427524142 74.8426056708
0.04 0.55 0.4099999999999999 19.8513030042 16.3619100131 134.9011198631 29.0919852613 200.9258956010 29.1712641237 355.6783184683 74.6251593981
0.66 0.09 0.25 132.4882543046 32.3318329872 48.1476354633 6.1808853852 158.4813969124 58.4850272051 339.1172866803 96.9977455775
0.66 0.1 0.24 170.8747518266 17.1823718932 43.7606071751 12.7034583573 159.5781539844 16.9199440270 374.2135129861 46.8057742775
0.66 0.11 0.23 195.8808130695 26.9757652421 45.5154184904 8.5518925020 121.9593864128 33.6087600124 363.3556179727 69.1364177565
0.66 0.12 0.22 205.4225995964 18.5944803377 52.7540151660 28.2137425994 103.7532190167 24.4790674981 361.9298337791 71.2872904352
0.66 0.13 0.21 219.6804415332 6.7466162394 57.5797462830 14.9577722262 84.6696459629 17.3495737422 361.9298337791 39.0539622078
0.66 0.14 0.2 188.0938378579 23.4716263263 63.2828830577 14.5930524681 94.3211081970 26.6762344800 345.6978291126 64.7409132744
0.66 0.15 0.18999999999999995 209.5902764703 15.5940189606 51.2185552651 25.9688359914 118.1207366606 10.9807239183 378.9295683960 52.5435788703
0.66 0.16 0.17999999999999994 186.1196751282 57.5211182718 75.2375351432 49.1288409925 98.0500822420 25.9391742616 359.4072925134 132.5891335259
0.66 0.17 0.16999999999999993 204.2161668172 40.8641735816 68.6569927108 21.3729786947 103.5338676023 15.2980903767 376.4070271303 77.5352426530
0.66 0.18 0.15999999999999992 144.1138792684 11.1287070540 125.5786847506 21.2895210162 96.8436494627 41.2508983041 366.5362134817 73.6691263743
0.04 0.56 0.3999999999999999 16.2320046665 13.4432176775 179.7584841103 27.0914537445 174.8230772860 27.2331649440 370.8135660628 67.7678363660
0.66 0.19 0.1499999999999999 223.2997398710 26.0132651702 67.4505599316 27.3794150779 61.0893689136 26.2177707740 351.8396687162 79.6104510221
0.66 0.2 0.1399999999999999 202.0226526731 38.9038146297 83.0245103548 9.9702396585 86.8631601070 27.3319256125 371.9103231349 76.2059799007
0.66 0.21 0.13 202.9000583307 56.2968727613 73.7020752423 22.4832524739 119.4368451471 21.1921167278 396.0389787201 99.9722419630
0.66 0.22 0.12 206.9580594973 46.6584744261 89.4953770799 30.9852798617 72.0569396342 16.5983955924 368.5103762114 94.2421498802
0.66 0.23 0.11 174.9327529932 14.4672193966 126.8947932371 22.1599216809 78.7471577738 29.3357403039 380.5747040041 65.9628813814
0.66 0.24 0.09999999999999998 219.7901172404 32.0688467079 85.2180244989 24.9289770236 58.5668276479 19.3899702433 363.5749693872 76.3877939748
0.66 0.25 0.08999999999999997 184.3648638129 24.4790674981 85.1083487917 26.4352583607 102.7661376518 27.6208638872 372.2393502564 78.5351897460
0.66 0.26 0.07999999999999996 227.1383896232 24.3015233645 81.1600233323 13.6103973332 51.2185552651 16.1726118414 359.5169682206 54.0845325391
0.66 0.27 0.06999999999999995 186.1196751282 16.0081453967 105.1790032103 29.9428741330 71.0698582693 14.1918839488 362.3685366078 60.1429034785
0.66 0.28 0.059999999999999935 191.0550819525 36.3726713680 144.5525820972 18.7490934231 24.3480069997 16.3354225076 359.9556710494 71.4571872987
0.04 0.5700000000000001 0.3899999999999999 14.0384905223 17.1543464759 183.3777824481 22.3437169292 157.2749641331 27.2154913975 354.6912371035 66.7135548026
0.66 0.29 0.05000000000000005 181.4036197184 31.4170653020 137.5333368361 31.4476802628 32.2446579185 9.1077074030 351.1816144730 71.9724529678
0.66 0.3 0.040000000000000036 224.9448754791 18.3574987731 103.9725704311 37.0151855945 41.3477416166 26.7806428419 370.2651875268 82.1533272095
0.66 0.31 0.030000000000000027 194.4550288759 13.5501662021 170.9844275338 24.3410895310 14.5868690584 11.7019405395 380.0263254681 49.5931962726
0.66 0.32 0.020000000000000014 216.9385488530 12.7639153716 115.4885196877 11.8855275971 18.2061673962 13.7755482508 350.6332359369 38.4249912195
0.66 0.33 0.010000000000000007 232.1834721546 23.0015871817 116.9143038814 29.0124897642 10.5288678918 3.8869169664 359.6266439278 55.9009939123
0.66 0.34 0.0 193.6872989254 21.7854718607 155.8491799394 57.8247939775 0.0000000000 0.0000000000 349.5364788648 79.6102658382
0.67 0.0 0.33 192.8098932678 15.2382150378 0.0000000000 0.0000000000 189.1905949300 18.4437890370 382.0004881978 33.6820040748
0.67 0.01 0.31999999999999995 188.3131892723 45.0317288416 4.8257311171 8.8396170641 171.3134546554 23.5596081482 364.4523750448 77.4309540539
0.67 0.02 0.30999999999999994 196.1001644839 16.5112032772 13.5997876935 10.2978422391 172.0811846059 26.9489973674 381.7811367833 53.7580428837
0.67 0.03 0.29999999999999993 228.4544981096 22.0074083636 8.6643808693 5.0211833799 131.2818215253 17.8012829096 368.4007005042 44.8298746531
0.04 0.58 0.38 23.9093041709 12.9510246665 246.8800169202 39.8676852928 96.5146223411 44.2198524160 367.3039434322 97.0385623753
0.67 0.04 0.2899999999999999 208.2741679838 49.0651410034 30.0511437744 21.6858578416 138.8494453225 16.4498936731 377.1747570807 87.2008925181
0.67 0.05 0.2799999999999999 226.1513082583 37.2677988532 12.1740034998 9.8683761096 122.9464677777 34.5741251285 361.2717795358 81.7103000913
0.67 0.06 0.27 186.2293508354 66.0229538571 49.6830953642 21.3977276651 133.9140384983 45.3129269102 369.8264846979 132.7336084324
0.67 0.07 0.26 186.3390265426 20.3110408084 14.1481662295 8.3928793008 185.3519451778 26.0188134832 385.8391379499 54.7227335924
0.67 0.08 0.25 174.2746987500 20.7446606294 51.5475823867 24.3074623952 162.4297223718 22.1360248906 388.2520035085 67.1881479152
0.67 0.09 0.24 216.6095217314 47.7410681397 32.2446579185 26.2526165552 127.0044689443 20.5137555342 375.8586485942 94.5074402291
0.67 0.1 0.23 159.2491268628 51.6040228095 40.6896873733 28.4261153205 166.5973992456 52.8149742321 366.5362134817 132.8451123621
0.67 0.11 0.22 186.9970807859 67.9883238610 38.0574704004 13.6914647699 120.2045750975 48.4036558955 345.2591262838 130.0834445264
0.67 0.12 0.21 168.5715619753 20.6772888004 59.2248818911 25.4957688840 137.8623639577 14.6259865034 365.6588078241 60.7990441878
0.67 0.13 0.2 200.8162198938 25.2911324717 51.9862852155 13.0583196625 115.7078711021 41.8668247739 368.5103762114 80.2162769081
0.04 0.59 0.37 14.2578419368 5.0972662499 180.6358897679 25.3879718782 154.6427471602 9.8829923251 349.5364788649 40.3682304532
0.67 0.14 0.18999999999999995 194.0163260470 22.8315215417 56.9216920398 25.7903539040 93.0049997105 27.8895640914 343.9430177973 76.5114395371
0.67 0.15 0.17999999999999994 218.0353059251 14.2257467599 38.3864975220 13.1244753783 118.1207366606 22.7280245885 374.5425401077 50.0782467267
0.67 0.16 0.16999999999999993 204.5451939388 42.2329805267 71.2892096838 35.2535326003 112.7466270075 35.2234935648 388.5810306301 112.7100066918
0.67 0.17 0.15999999999999992 188.6422163939 33.9038106615 57.6894219902 20.8833605962 92.8953240033 26.6636058220 339.2269623874 81.4507770797
0.67 0.18 0.1499999999999999 170.9844275338 37.1371726532 101.4500291653 29.3799910058 104.4112732599 12.2247831707 376.8457299590 78.7419468297
0.67 0.19 0.1399999999999999 186.8874050787 29.8221135216 77.7600764089 26.0779220381 95.6372166834 26.4370784067 360.2846981710 82.3371139664
0.67 0.2 0.1299999999999999 161.3329652997 42.4171417956 75.4568865576 41.0286838023 119.4368451471 41.5576870579 356.2266970044 125.0035126558
0.67 0.21 0.12 217.5966030963 41.5808363951 75.1278594360 12.7526015132 85.4373759133 36.0457850697 378.1618384456 90.3792229780
0.67 0.22 0.11 170.8747518266 15.6125208682 83.6825645980 33.1909931251 94.7598110258 19.7465011713 349.3171274504 68.5500151646
0.67 0.23 0.09999999999999998 186.9970807859 56.9258126542 81.3793747467 12.5740220817 102.1080834086 32.5602035859 370.4845389412 102.0600383218
0.04 0.6 0.36 11.6256249638 8.1011677342 184.9132423489 40.5200904180 156.1782070610 25.5749075189 352.7170743737 74.1961656711
0.67 0.24 0.08999999999999997 163.7458308582 39.4137321049 119.5465208543 22.9953108833 81.8180775755 13.5466148546 365.1104292880 75.9556578428
0.67 0.25 0.07999999999999996 235.6930947852 12.2797615928 79.9535905530 27.4268223156 59.4442333055 12.2836792070 375.0909186437 51.9902631154
0.67 0.26 0.06999999999999995 199.1710842857 41.3603945699 98.0500822420 21.5634824552 69.5343983685 32.4788269928 366.7555648962 95.4027040179
0.67 0.27 0.059999999999999935 184.6938909345 30.0231113585 113.1853298364 35.9736319635 85.9857544493 23.1870112462 383.8649752202 89.1837545682
0.67 0.28 0.04999999999999993 224.7255240646 29.9026747833 133.9140384983 26.2800937457 14.3675176440 7.3212128713 373.0070802069 63.5039814003
0.67 0.29 0.040000000000000036 212.4418448576 57.9503023420 123.6045220209 76.4451480680 30.4898466032 11.7019405395 366.5362134817 146.0973909495
0.67 0.3 0.030000000000000027 208.4935193982 39.7831148175 133.8043627911 22.8694231991 26.4318454366 26.3623534829 368.7297276259 89.0148914995
0.67 0.31 0.020000000000000014 230.6480122538 91.1895302229 120.8626293408 70.9105823147 15.7933018376 17.1515414155 367.3039434322 179.2516539531
0.67 0.32 0.010000000000000007 209.1515736414 26.5822783366 140.3849052234 12.9212692575 14.1481662295 7.0192452612 363.6846450943 46.5227928553
0.67 0.33 0.0 199.6097871145 16.4586661706 147.2944747774 30.8311658812 0.0000000000 0.0000000000 346.9042618919 47.2898320518
0.04 0.61 0.35 29.8317923600 18.0028589307 198.6227057497 16.6389289754 123.0561434849 46.9924250675 351.5106415946 81.6342129736
0.68 0.0 0.31999999999999995 207.7257894478 6.1025440011 0.0000000000 0.0000000000 131.6108486469 29.3144105869 339.3366380947 35.4169545880
0.68 0.01 0.30999999999999994 208.7128708126 17.7606931716 9.1030836981 11.4104910661 146.0880419981 13.8313199293 363.9039965088 43.0025041670
0.68 0.02 0.29999999999999993 177.7843213806 24.7527161665 13.9288148151 4.3650380330 172.8489145563 32.1886522870 364.5620507520 61.3064064865
0.68 0.03 0.2899999999999999 227.1383896232 23.6391224341 8.5547051621 6.7108628545 128.7592802596 15.0603556639 364.4523750449 45.4103409525
0.68 0.04 0.2799999999999999 260.4798046137 64.2441311632 9.4321108197 11.0853876718 113.5143569580 36.5205283653 383.4262723914 111.8500472003
0.68 0.05 0.2699999999999999 221.2159014341 31.3956170665 18.4255188106 16.5112032772 136.4365797640 27.9050865611 376.0780000087 75.8119069048
0.68 0.06 0.26 223.0803884566 23.7508055481 41.3477416166 17.3772843073 114.2820869084 15.5042818231 378.7102169816 56.6323716785
0.68 0.07 0.25 215.5127646594 15.5414772748 29.2834138239 4.5801919992 116.2562496381 13.6633219554 361.0524281214 33.7849912294
0.68 0.08 0.24 176.1391857725 21.9395280308 30.8188737248 13.3498359274 135.4494983991 41.0603349581 342.4075578964 76.3496989163
0.68 0.09 0.23 180.6358897679 34.0567354082 37.8381189860 41.3173296063 139.0687967369 22.3437169292 357.5428054908 97.7177819437
